id,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
480,75.000 ₫,0,7,51,4.4,12,1,4.9
481,105.000 ₫,0,7,55,4.6,31,2,4.9
482,56.000 ₫,0,3,20,5,1,1,5
483,95.000 ₫,0,7,34,4.5,16,1,3.9
484,69.000 ₫,-19%,19,82,4.4,36,1,4.4
485,75.000 ₫,0,0,0,4.8,175,5,0
486,12.320 ₫,-12%,3,45,4.8,78,0,5
487,649.000 ₫,-50%,0,0,4.7,645,4,0
488,51.500 ₫,0,26,232,4.4,2150,1,4.6
489,82.000 ₫,-18%,11,87,4.7,110,3,5
490,25.000 ₫,-36%,216,1294,4.9,1433,2,4.8
491,224.600 ₫,0,18,197,4.8,616,2,5
492,115.200 ₫,-20%,7,58,4.7,1536,2,5
493,49.000 ₫,-11%,7,15,4.5,400,4,0
494,99.000 ₫,0,3,15,4.6,649,12,5
495,3.500 ₫,0,9,120,4.8,1331,0,5
496,44.000 ₫,0,23,164,4.6,318,0,4.3
497,160.000 ₫,-18%,29,165,4.7,581,4,4.8
498,175.000 ₫,-50%,3,1347,4.7,645,4,5
499,83.000 ₫,-31%,14,152,4.4,69,2,4.8
500,205.000 ₫,0,8,30,4.5,1740,1,4.9
501,299.000 ₫,0,5,33,4.7,645,4,5
502,69.000 ₫,-22%,26,291,4.4,2560,3,0
503,220.000 ₫,0,27,189,4.5,41,2,4.6
504,34.040 ₫,-8%,15,329,4.5,138,0,4.9
505,297.800 ₫,-50%,43,204,4.7,645,4,4.8
506,29.000 ₫,0,13,360,4.6,698,1,4.5
507,125.000 ₫,-34%,5,22,4.5,172,2,3.4
508,279.000 ₫,0,18,444,4.4,91,1,4.5
509,58.000 ₫,0,13,191,4.7,51,1,4.5
510,61.000 ₫,-24%,2,40,4.9,8,1,5
511,109.000 ₫,-50%,0,3,4.7,645,4,0
512,47.000 ₫,-15%,55,342,4.7,581,4,4.7
513,205.000 ₫,-12%,182,976,4.8,2048,3,0
514,11.880 ₫,-1%,11,122,4.3,622,2,4.4
515,245.888 ₫,-38%,2,17,4.5,17,3,5
516,88.000 ₫,0,45,237,4.7,1945,1,4.7
517,38.000 ₫,0,11,77,4.7,1945,0,4.6
518,807.500 ₫,-5%,2,22,4.7,495,3,5
519,88.000 ₫,-20%,26,152,4.7,581,4,0
520,61.000 ₫,0,145,914,4.8,408,1,4.8
521,278.900 ₫,-50%,0,2,4.7,645,4,0
522,35.999 ₫,0,0,2,4.1,88,0,0
523,39.900 ₫,-50%,0,9,4.7,8806,4,0
524,28.999 ₫,0,4,21,4.3,356,0,4
525,145.000 ₫,0,22,84,4.7,1945,1,5
526,104.428 ₫,0,154,962,4.7,645,4,4.8
527,260.100 ₫,-10%,21,141,4.6,649,12,4.8
528,11.998 ₫,0,170,1414,4.3,497,0,4.5
529,559.229 ₫,-30%,2,10,4.6,26,2,0
530,71.000 ₫,-4%,7,78,4.8,5222,2,4.9
531,66.000 ₫,-3%,3,51,4.7,479129,1,5
532,137.997 ₫,-38%,1,8,4.5,17,3,5
533,165.000 ₫,0,6,40,4.7,31,2,5
534,99.000 ₫,-34%,5,19,4.5,58,2,4.8
535,33.000 ₫,0,23,311,4.5,106,0,4.7
536,149.250 ₫,-25%,2,12,4.8,2662,2,5
537,44.950 ₫,0,32,287,4.1,625,0,4.4
538,85.000 ₫,-20%,37,266,4.6,30,2,4.6
539,14.300 ₫,0,0,26,4.7,31,2,0
540,35.000 ₫,0,2,8,4.6,12,2,5
541,83.000 ₫,0,5,52,4.8,408,1,4.8
542,50.000 ₫,0,0,0,4.6,1843,1,0
543,128.000 ₫,-21%,10,41,4.8,277,1,4.8
544,20.000 ₫,-39%,9,552,4.5,172,1,5
545,257.000 ₫,0,13,63,4.5,1740,1,4.8
546,120.000 ₫,0,3,41,4.7,291,5,5
547,135.000 ₫,0,2,24,4.6,153,1,5
548,299.000 ₫,-39%,35,134,4.9,1433,3,4.6
549,115.000 ₫,-39%,18,46,4.9,1433,3,4.7
550,527.199 ₫,-50%,1,2,4.7,645,4,3
551,29.000 ₫,0,0,0,4.2,1331,3,0
552,63.000 ₫,0,4,16,4.7,1843,2,5
553,145.000 ₫,-28%,7,34,4.8,277,1,4.6
554,69.000 ₫,-37%,3,81,4.7,543,5,4.7
555,89.000 ₫,-26%,2,11,4.7,543,5,5
556,145.000 ₫,0,39,220,4.7,5529,6,4.9
557,125.000 ₫,0,2,8,3.9,22,1,2.5
558,138.000 ₫,0,14,32,4.4,120,1,4.5
559,79.300 ₫,0,13,111,4.8,46,1,4.6
560,66.000 ₫,0,24,139,4.7,416,1,4.6
561,156.000 ₫,0,79,280,4.8,46,1,4.9
562,39.999 ₫,0,2,4,4.1,165,0,4.5
563,614.240 ₫,-12%,15,82,4.7,159,4,0
564,498.000 ₫,-45%,10,37,4.7,88,3,5
565,468.000 ₫,-38%,3,11,4.5,17,3,4.7
566,402.000 ₫,-3%,11,62,4.4,493,4,4.6
567,267.500 ₫,0,0,0,4.7,645,4,0
568,15.980 ₫,0,0,5,4.2,2867,1,0
569,195.000 ₫,-43%,4,22,4.7,543,5,5
570,139.000 ₫,-37%,2,9,4.7,543,5,0
571,42.999 ₫,0,0,7,4.3,259,1,0
572,162.000 ₫,0,2,48,4.2,262,2,5
573,19.000 ₫,0,0,0,0,1,0,0
574,52.000 ₫,0,3,6,4.3,79,3,4
575,12.000 ₫,0,9,175,4.7,1945,0,4.9
576,58.000 ₫,0,1,9,4,19,1,5
577,39.000 ₫,0,0,0,4.2,1331,3,0
578,318.000 ₫,-41%,13,42,4.7,645,4,4.9
579,249.900 ₫,-50%,79,316,4.7,645,4,4.8
580,37.000 ₫,0,4,11,4.7,1945,0,5
581,207.000 ₫,0,2,37,4.2,262,2,5
582,155.000 ₫,0,85,272,4.4,597,1,4.8
583,345.000 ₫,-12%,0,1,4.6,256,1,0
584,242.100 ₫,-10%,10,34,4.7,159,4,4.4
585,256.000 ₫,-10%,35,118,4.8,5222,2,4.9
586,128.000 ₫,-10%,42,209,4.8,5222,2,4.6
587,126.000 ₫,-17%,13,125,4.7,937,4,5
588,235.000 ₫,0,4,24,4.7,1945,1,3.8
589,252.252 ₫,-2%,1,8,4.2,11,2,5
590,31.500 ₫,0,4,15,4.5,586,0,0
591,34.000 ₫,0,5,32,4.7,7,1,5
592,126.000 ₫,-25%,41,161,4.6,81,1,4.6
593,87.000 ₫,-2%,5,39,4.4,6,1,3.8
594,51.000 ₫,0,0,0,4.3,119,2,0
595,99.000 ₫,0,9,51,4.6,228,1,3.7
596,284.000 ₫,-32%,8,44,4.6,81,1,4.5
597,15.000 ₫,0,8,51,4.3,267,1,4.8
598,109.000 ₫,0,6,38,4.7,339,2,5
599,190.000 ₫,0,13,54,4.3,65,2,4.5
600,68.000 ₫,0,21,197,4.4,333,2,0
601,44.000 ₫,0,10,58,4.4,1740,3,0
602,45.989 ₫,0,4,21,4.3,311,4,5
603,99.000 ₫,0,41,212,4.6,318,1,4.4
604,87.000 ₫,-30%,32,188,4.8,277,1,4.9
605,35.000 ₫,-19%,26,152,4.4,1024,3,4.5
606,149.000 ₫,-7%,4,86,4.7,110,3,5
607,84.000 ₫,-14%,28,238,4.7,581,4,4.8
608,85.000 ₫,0,2,17,4.7,31,1,4.5
609,90.000 ₫,0,10,114,4.6,318,1,4.3
610,106.000 ₫,0,54,246,4.7,645,4,4.6
611,59.000 ₫,-13%,4,24,4.8,277,1,4.8
612,139.000 ₫,-50%,14,50,4.7,645,4,4.4
613,129.000 ₫,-50%,3,12,4.7,645,4,5
614,120.000 ₫,-8%,26,115,4.5,632,1,4.5
615,68.000 ₫,-33%,46,254,4.6,3379,2,4.4
616,89.000 ₫,-26%,3,4,4.7,543,5,0
617,158.000 ₫,-21%,35,342,4.7,1638,1,4.8
618,34.900 ₫,0,10,91,4.2,87,0,4.7
619,169.000 ₫,-35%,0,2,4.8,641,2,0
620,206.000 ₫,-8%,2,13,4.7,429,1,4.5
621,223.999 ₫,-45%,6,37,4.7,88,3,4.7
622,32.000 ₫,0,10,202,4.6,318,0,4.6
623,24.000 ₫,-20%,5,73,4.5,4710,1,4.2
624,135.000 ₫,0,5,26,4.6,1126,2,4.4
625,19.999 ₫,0,13,49,4.2,330,1,4.2
626,219.000 ₫,-50%,0,0,4.7,645,4,0
627,274.000 ₫,-38%,0,0,4.5,17,3,0
628,35.000 ₫,0,144,5000+,4.5,138,0,4.8
629,73.000 ₫,-3%,24,540,4.4,493,4,0
630,33.440 ₫,-12%,2,5,5,25,3,5
631,55.000 ₫,0,2,15,4.3,0,1,5
632,19.000 ₫,0,3,30,4.6,8294,3,3.7
633,98.000 ₫,0,12,117,4.5,569,1,4.8
634,44.000 ₫,-4%,2,48,4.7,2867,1,3
635,21.000 ₫,-28%,6,141,4.7,110,2,5
636,66.800 ₫,0,61,890,4.5,1126,1,4.4
637,29.979 ₫,0,28,101,4.4,915,0,3.8
638,35.000 ₫,0,2,3,4.5,0,0,5
639,74.000 ₫,0,2,12,4.9,21,1,5
640,180.000 ₫,-10%,42,229,4.5,58,2,0
641,89.600 ₫,0,44,300,4.8,408,1,4.9
642,130.000 ₫,0,7,29,4.5,65,1,4.9
643,57.500 ₫,0,49,451,4.7,339,2,4.6
644,69.000 ₫,-19%,6,32,4.4,36,1,4.8
645,165.000 ₫,0,23,124,4.8,172,1,5
646,89.000 ₫,-32%,16,156,4.7,53,4,4.1
647,69.000 ₫,0,6,18,3.9,151,2,4.3
648,60.000 ₫,0,4,26,4.6,310,3,4.5
649,350.000 ₫,-12%,85,546,4.5,58,2,4.6
650,88.000 ₫,-20%,34,213,4.7,581,4,4.8
651,30.000 ₫,0,0,0,4.6,1843,0,0
652,62.000 ₫,-23%,23,126,4.8,277,1,4.6
653,14.000 ₫,0,2,15,4.2,1331,3,5
654,58.000 ₫,-16%,16,136,4.7,334,3,5
655,39.375 ₫,-37%,6,58,4.8,179,2,4.7
656,28.000 ₫,0,6,140,4.6,59,4,4.5
657,29.000 ₫,0,7,36,4.6,206,3,4.1
658,54.000 ₫,0,12,105,4.6,240,3,4.9
659,105.000 ₫,0,4,42,4.5,1740,1,3.5
660,399.000 ₫,0,7,52,4.6,660,1,4.4
661,125.000 ₫,-31%,0,2,4.6,256,1,0
662,44.000 ₫,0,0,2,4.2,2867,1,0
663,125.000 ₫,-50%,0,416,4.7,645,4,0
664,35.000 ₫,0,2,9,4.2,2867,1,0
665,42.000 ₫,-30%,4,13,4.7,543,4,5
666,100.000 ₫,-17%,22,141,4.5,58,2,4.3
667,99.000 ₫,0,46,504,4.7,212,2,4.8
668,30.000 ₫,-40%,3,42,4.6,223,0,4
669,65.250 ₫,-13%,2,2,5,191,3,5
670,29.000 ₫,0,28,261,4.5,106,0,4.8
671,10.900 ₫,0,5,71,4.3,982,1,4.2
672,250.000 ₫,0,9,39,4.7,122,1,4.1
673,45.500 ₫,0,8,31,4.5,330,1,4.5
674,119.000 ₫,0,5,37,4.5,98,1,4.8
675,66.000 ₫,-17%,4,38,4.7,479129,1,5
676,25.000 ₫,-49%,245,2720,4.9,1433,2,5
677,16.000 ₫,-24%,18,575,4.7,110,2,4.9
678,4.800 ₫,0,0,1,3.8,5,0,0
679,109.000 ₫,-38%,1,12,4.7,645,4,5
680,355.000 ₫,-38%,0,2,4.5,17,3,0
681,74.500 ₫,-30%,0,1,4.6,26,2,0
682,54.500 ₫,-50%,8,21,4.3,3584,2,4.8
683,49.000 ₫,0,8,77,4.8,408,1,4
684,12.888 ₫,0,2,4,4.2,2867,1,3
685,45.000 ₫,0,2,6,4.3,7,1,3
686,99.000 ₫,-17%,22,213,4.6,2252,5,0
687,129.000 ₫,0,13,109,4.7,1945,1,4.5
688,209.000 ₫,0,18,86,4.7,1945,1,4.4
689,114.000 ₫,-21%,19,112,4.7,581,4,0
690,99.500 ₫,0,5,20,4.4,741,1,0
691,109.000 ₫,-50%,42,126,4.7,645,4,0
692,129.000 ₫,0,2,4,4.4,1740,4,4.5
693,299.000 ₫,-25%,3,19,4.8,206,2,5
694,59.000 ₫,0,1,17,4.7,725,9,5
695,127.900 ₫,0,170,869,4.7,645,4,0
696,181.000 ₫,-10%,47,228,4.8,5222,2,4.8
697,219.880 ₫,-8%,3,4,4.8,206,2,5
698,62.000 ₫,-17%,5,12,4.4,493,4,4.8
699,18.000 ₫,0,2,8,4.2,13,0,5
700,35.999 ₫,0,2,7,4.1,165,0,0
701,115.000 ₫,0,8,43,4.5,64,1,4.6
702,200.000 ₫,0,6,16,4.8,46,1,4.3
703,29.500 ₫,-50%,32,242,4.3,55,1,4
704,780.000 ₫,0,11,73,4.7,416,1,4.9
705,10.490 ₫,0,2,6,4.3,2457,5,5
706,28.000 ₫,0,43,405,4.5,247,0,4.4
707,130.000 ₫,0,10,33,4.7,1945,1,4.5
708,53.000 ₫,0,2,61,4.3,79,3,0
709,32.200 ₫,-8%,106,5000+,4.5,138,0,4.7
710,191.400 ₫,0,27,180,4.8,255,2,4.9
711,39.000 ₫,0,14,195,4.6,318,0,4.6
712,26.000 ₫,0,27,167,4.6,318,0,4.7
713,52.000 ₫,0,6,24,4.3,851,4,0
714,90.000 ₫,0,7,77,4.2,24,1,4.9
715,85.000 ₫,-14%,0,4,4.6,256,1,0
716,341.550 ₫,-1%,95,549,4.4,333,2,4.3
717,45.000 ₫,0,31,180,4.4,59,1,4.2
718,35.000 ₫,0,0,0,4.2,12,6,0
719,69.000 ₫,-42%,13,77,4.4,36,1,4.8
720,53.500 ₫,0,10,117,4.7,339,2,4.4
721,24.000 ₫,-40%,5,354,4.5,172,1,5
722,56.996 ₫,0,6,36,4.2,453,5,4.3
723,35.190 ₫,-31%,2,4,4.8,179,2,4.5
724,330.000 ₫,0,14,38,4.7,645,4,4.7
725,22.000 ₫,-37%,10,51,4.6,2252,4,4.5
726,39.500 ₫,0,4,28,4.2,1331,3,4.5
727,329.971 ₫,0,2,3,4.7,645,4,4.5
728,219.000 ₫,-44%,3,8,4.7,543,5,5
729,125.000 ₫,-29%,5,32,4.7,543,5,5
730,224.000 ₫,-20%,83,598,4.7,1536,2,4.9
731,399.000 ₫,-50%,92,476,4.7,645,4,4.8
732,160.000 ₫,0,24,222,4.5,173,1,4.3
733,268.800 ₫,0,77,308,4.7,645,4,4.8
734,155.000 ₫,-22%,4,39,4.6,9,2,4.3
735,35.000 ₫,0,45,541,4.6,314,0,4.6
736,55.000 ₫,0,154,900,4.8,408,1,4.7
737,69.000 ₫,0,4,5,4.5,65,1,3.8
738,338.999 ₫,-45%,1,6,4.7,88,3,5
739,75.000 ₫,0,23,246,4.3,23,1,4.4
740,616.000 ₫,-45%,4,19,4.7,88,3,5
741,22.990 ₫,0,12,130,4.2,2867,1,4.4
742,371.000 ₫,-50%,108,468,4.7,645,4,4.6
743,24.000 ₫,0,16,169,4.5,173,0,4.7
744,18.999 ₫,0,0,2,4.3,259,1,0
745,38.999 ₫,0,0,4,4.2,2867,1,0
746,165.000 ₫,0,46,569,4.4,30,1,4.7
747,498.999 ₫,-45%,3,17,4.7,88,3,3.7
748,155.991 ₫,0,49,173,4.7,645,4,4.6
749,8.500 ₫,0,7,315,4.2,59,0,3.6
750,120.000 ₫,-27%,25,147,4.7,581,4,4.8
751,69.500 ₫,0,6,26,4.5,586,1,5
752,119.000 ₫,-19%,24,178,4.8,2048,3,4.9
753,249.000 ₫,0,2,7,4.7,1945,1,5
754,499.000 ₫,0,29,100,4.7,1945,1,4.6
755,27.500 ₫,0,12,169,4.8,408,0,4.8
756,119.000 ₫,-47%,48,458,4.3,55,2,4.2
757,87.000 ₫,-2%,1,4,4.4,6,1,5
758,59.000 ₫,-26%,2,26,4.9,8,1,5
759,32.000 ₫,0,1,1,4.7,7,0,5
760,49.999 ₫,0,0,0,3.6,11,1,0
761,66.000 ₫,0,7,30,4.7,1945,1,4.6
762,25.000 ₫,0,1,8,4.2,10,0,5
763,37.000 ₫,0,0,0,4.4,30,3,0
764,69.000 ₫,0,1,10,3.9,22,1,5
765,30.000 ₫,0,1,2,4.3,8,0,1
766,43.000 ₫,0,63,634,4.5,106,0,4.3
767,25.000 ₫,0,3,52,4,7,0,5
768,35.000 ₫,0,5,62,4.2,24,0,3.2
769,148.000 ₫,0,1,5,4.8,4,1,5
770,59.000 ₫,0,2,2,4.7,953,1,4.5
771,170.000 ₫,0,3,23,4.4,107,1,5
772,103.500 ₫,-10%,16,76,4.3,63,2,4.9
773,14.999 ₫,0,1,7,4.3,311,3,5
774,45.000 ₫,0,0,3,4.7,794,1,0
775,18.700 ₫,0,6,53,4.5,234,1,4.3
776,83.000 ₫,-31%,8,86,4.4,69,2,4.1
777,83.000 ₫,-31%,2,12,4.4,69,2,4.5
778,68.000 ₫,0,2,35,4.5,234,2,4.5
779,135.000 ₫,0,1,35,4.5,33,2,3
780,19.999 ₫,0,2,51,3.6,11,0,5
781,3.000 ₫,0,0,2,3.5,11,0,0
782,19.000 ₫,0,9,124,4.7,1945,0,4.7
783,99.000 ₫,0,5,21,4.5,16,1,5
784,12.000 ₫,-43%,1,18,4.5,29,0,5
785,139.500 ₫,-10%,12,85,4.8,19,1,5
786,33.000 ₫,0,1,9,4.7,219,0,5
787,69.000 ₫,0,3,9,4.3,0,2,4.7
788,24.880 ₫,0,0,0,4.3,259,1,0
789,40.000 ₫,0,1,11,4.5,1740,2,5
790,104.000 ₫,0,0,62,4.3,65,2,0
791,59.000 ₫,0,7,55,4.7,339,2,4.3
792,54.000 ₫,0,5,63,4.5,247,1,5
793,59.000 ₫,0,6,64,4.7,339,2,4.8
794,31.000 ₫,0,1,27,4.7,339,1,5
795,25.000 ₫,0,1,3,4.3,622,2,4
796,165.000 ₫,0,17,74,4.8,172,1,4.9
797,48.360 ₫,0,9,75,4.5,1126,1,4.8
798,410.000 ₫,0,1,3,4.8,37,1,5
799,19.800 ₫,0,1,4,4.7,219,0,5
800,45.000 ₫,-10%,9,196,4.7,53,4,0
801,129.000 ₫,0,21,0,0,0,2,4.7
802,59.000 ₫,0,0,1,4.3,119,2,0
803,99.000 ₫,0,2,7,4.1,45,2,4.5
804,87.000 ₫,0,21,155,4.5,41,2,4.4
805,95.000 ₫,-43%,4,102,4.5,172,2,5
806,32.000 ₫,-3%,0,1,4.3,1638,5,0
807,68.000 ₫,0,39,476,4.5,23,1,4.5
808,75.000 ₫,0,8,35,3.6,61,1,3.9
809,23.500 ₫,0,1,9,4.3,75,0,0
810,19.990 ₫,0,0,0,4.7,725,8,0
811,229.000 ₫,-8%,26,184,4.8,28,2,4.7
812,259.000 ₫,-50%,1,1,4.8,1945,5,5
813,79.000 ₫,0,1,32,4.7,1945,1,5
814,103.000 ₫,0,5,24,5,1,1,5
815,25.000 ₫,0,7,166,4.3,55,0,4.7
816,43.600 ₫,0,6,54,4.5,586,0,4
817,129.000 ₫,-28%,4,8,4.7,853,6,5
818,127.000 ₫,0,1,2,4.4,597,1,5
819,89.000 ₫,-6%,35,226,4.7,2150,2,0
820,67.500 ₫,-10%,1,25,4.5,4710,2,5
821,35.000 ₫,0,1,7,4.7,2252,2,5
822,255.000 ₫,0,4,26,4.5,12,1,4.5
823,45.000 ₫,0,2,3,3.6,39,1,5
824,75.000 ₫,-38%,13,96,4.7,291,5,4.6
825,82.000 ₫,0,0,1,4.8,2662,4,0
826,33.000 ₫,-21%,1,3,4.5,1126,0,5
827,79.000 ₫,0,15,68,4.9,1433,3,4.1
828,65.000 ₫,-19%,1,5,4.5,5836,1,5
829,130.000 ₫,0,1,10,4.6,318,1,5
830,84.000 ₫,-10%,17,150,4.7,581,4,4.8
831,35.000 ₫,0,1,7,4.8,2662,3,5
832,6.555 ₫,-5%,16,145,4.5,400,3,4.9
833,160.000 ₫,0,16,147,4.5,41,2,0
834,227.000 ₫,-3%,7,40,4.4,493,4,5
835,182.000 ₫,-30%,1,9,4.8,206,2,5
836,81.000 ₫,0,3,11,4.7,1843,2,5
837,41.875 ₫,-33%,2,11,4.8,179,2,5
838,599.000 ₫,-50%,1,231,4.7,645,4,5
839,82.000 ₫,0,2,5,4.6,318,1,5
840,94.300 ₫,-18%,28,317,4.7,1536,2,4.9
841,298.000 ₫,-50%,2,13,4.7,645,4,3.5
842,63.000 ₫,0,1,12,4.7,1843,2,5
843,33.000 ₫,0,1,4,4.8,74,0,5
844,32.430 ₫,-31%,1,2,4.8,179,2,0
845,32.400 ₫,-10%,1,12,4.6,19,1,5
846,169.000 ₫,-50%,16,78,4.7,645,4,3.9
847,25.000 ₫,0,1,3,4.8,30,0,5
848,295.500 ₫,0,2,4,4.4,741,1,4.5
849,338.997 ₫,-30%,1,1,4.6,26,2,5
850,46.550 ₫,-5%,5,24,4.5,4710,2,4.8
851,45.000 ₫,0,2,11,4.7,65,1,4.5
852,195.000 ₫,0,1,3,4.6,318,1,4
853,39.000 ₫,0,1,6,4.6,2355,9,0
854,39.000 ₫,-3%,18,390,4.7,581,3,4.7
855,72.000 ₫,0,13,71,4.5,28,1,4.6
856,111.700 ₫,-50%,90,494,4.7,645,4,4.8
857,52.800 ₫,-12%,4,47,4.8,78,1,4.8
858,185.000 ₫,-33%,0,0,4.5,1740,1,0
859,105.000 ₫,-41%,4,8,4.9,1433,3,4.8
860,288.000 ₫,0,3,10,5,106,1,4.7
861,357.900 ₫,-30%,1,1,4.7,645,4,5
862,140.000 ₫,0,2,8,4.6,318,1,3.5
863,25.000 ₫,0,3,127,4.6,318,0,4.7
864,99.000 ₫,-50%,2,20,4.7,645,4,4
865,174.900 ₫,-30%,0,1,4.7,645,4,0
866,149.000 ₫,0,0,5,4.4,3686,1,0
867,145.000 ₫,-24%,2,13,4.7,543,5,0
868,71.000 ₫,0,0,12,4.8,30,1,0
869,29.000 ₫,-28%,1,9,4.7,543,4,0
870,19.200 ₫,-40%,4,111,4.8,179,2,5
871,35.999 ₫,0,0,5,4.2,2867,1,0
872,117.500 ₫,0,7,36,4.4,794,1,4.1
873,212.520 ₫,-8%,1,3,4.7,80,3,4
874,36.500 ₫,0,1,4,4.4,741,0,4
875,149.000 ₫,0,2,6,4.5,1740,1,5
876,55.000 ₫,0,0,1,4.2,479,2,0
877,405.400 ₫,-50%,0,1,4.7,645,4,0
878,586.686 ₫,-45%,0,4,4.7,88,3,0
879,123.600 ₫,0,1,8,4.7,55,1,5
880,317.615 ₫,0,39,0,4.7,645,4,0
881,18.690 ₫,0,2,6,4.3,155,0,4.5
882,279.998 ₫,-45%,3,20,4.7,88,3,5
883,52.000 ₫,0,3,38,4.2,2867,2,3.7
884,123.750 ₫,-1%,25,120,4.5,230,1,4.5
885,155.000 ₫,-38%,0,0,4.5,17,3,0
886,149.000 ₫,-50%,0,0,4.7,645,4,0
887,95.000 ₫,-50%,0,0,4.7,645,4,0
888,35.000 ₫,0,1,12,4.5,6,0,5
889,98.949 ₫,0,1,20,4.7,645,4,0
890,168.300 ₫,-30%,0,58,4.6,26,2,0
891,99.000 ₫,0,1,24,4.9,10,1,5
892,109.000 ₫,0,2,2,4.4,120,1,5
893,117.000 ₫,0,6,17,4.4,120,1,0
894,19.000 ₫,0,1,4,4.1,67,0,5
895,30.000 ₫,0,6,35,4.4,120,0,4.7
896,125.000 ₫,0,4,6,4.7,11,1,3.8
897,89.000 ₫,0,1,1,3.4,223,1,5
898,160.000 ₫,0,6,41,4.5,66,1,5
899,155.000 ₫,0,2,10,4.7,21,1,5
900,32.000 ₫,0,1,17,4.2,262,1,4
901,269.700 ₫,0,1,3,4.8,261,1,5
902,13.000 ₫,0,1,16,4.4,8,0,5
903,63.000 ₫,0,0,10,3.7,18,1,0
904,12.900 ₫,-32%,9,114,4.5,172,1,4.3
905,171.000 ₫,-10%,1,10,4.3,9,3,5
906,139.000 ₫,-20%,4,25,4.6,30,2,5
907,45.000 ₫,0,23,69,4.1,15,1,4.1
908,117.000 ₫,-38%,3,29,4.4,69,2,4.3
909,35.000 ₫,-50%,1,2,4.6,22,2,5
910,85.000 ₫,0,1,6,3.9,22,1,5
911,80.000 ₫,0,10,84,4.4,59,1,3.9
912,89.000 ₫,0,7,22,4.2,83,1,4.4
913,29.328 ₫,-6%,4,13,5,143,0,5
914,90.000 ₫,0,31,391,4.8,51,1,4.6
915,80.000 ₫,0,3,8,4.1,71,1,5
916,150.000 ₫,0,1,1,3.5,13,1,1
917,120.000 ₫,-26%,8,47,4.5,1126,1,4.9
918,25.000 ₫,-50%,1,18,4.3,52,2,4
919,390.000 ₫,0,18,50,4.8,172,1,5
920,69.000 ₫,-42%,3,9,4.4,36,1,3.7
921,59.000 ₫,0,1,1,3.7,50,1,5
922,260.000 ₫,0,3,12,4.7,25,1,0
923,159.000 ₫,0,2,8,4.4,91,1,5
924,25.000 ₫,0,1,6,4.9,76,0,5
925,28.500 ₫,-5%,1,1,5,169,1,5
926,216.000 ₫,0,1,5,4.2,262,2,5
927,57.000 ₫,-3%,1,12,4.5,172,2,5
928,36.000 ₫,0,3,26,4.7,7,0,5
929,495.000 ₫,0,1,2,4.2,11,1,4
930,16.920 ₫,-6%,2,14,5,143,0,5
931,475.000 ₫,0,1,5,4.8,4,1,5
932,42.780 ₫,0,2,20,4.5,1126,0,5
933,69.000 ₫,0,7,86,4.4,120,1,3.7
934,425.000 ₫,-13%,2,11,4.6,256,1,4.5
935,519.500 ₫,0,1,4,4.5,330,1,4
936,150.000 ₫,0,32,214,4.5,1740,3,4.6
937,109.000 ₫,0,7,49,4.7,1945,1,4.7
938,30.000 ₫,0,9,56,4.5,1740,2,0
939,16.893 ₫,0,0,0,4.2,2867,1,0
940,13.299 ₫,0,3,58,4.2,2867,1,4
941,177.500 ₫,0,2,63,4.4,2764,4,5
942,69.000 ₫,-42%,1,30,5,26,2,5
943,6.160 ₫,-12%,2,219,4.8,78,0,5
944,456.665 ₫,-45%,1,5,4.7,88,3,5
945,30.799 ₫,0,2,13,4.6,629,6,5
946,169.000 ₫,0,45,227,4.7,1945,1,4.3
947,86.000 ₫,0,0,0,3.8,198,1,0
948,37.997 ₫,0,0,4,4.2,2867,1,0
949,38.699 ₫,0,1,22,4.1,165,0,5
950,156.600 ₫,-30%,0,6,4.6,26,2,0
951,206.000 ₫,-8%,1,17,4.7,429,1,5
952,59.000 ₫,0,2,16,4.7,1945,1,4.5
953,225.000 ₫,-20%,0,0,4.6,256,1,0
954,6.500 ₫,-35%,9,393,4.7,110,2,4.7
955,128.000 ₫,0,1,3,4.7,339,2,5
956,1.250.000 ₫,0,27,133,4.7,416,2,4.5
957,325.000 ₫,0,1,5,4.8,172,1,5
958,109.000 ₫,-50%,0,2,4.7,645,4,0
959,23.000 ₫,0,11,60,4.7,1945,0,5
960,82.500 ₫,0,3,13,4.4,1740,4,3.3
961,33.500 ₫,0,3,26,4.6,1638,3,5
962,33.500 ₫,0,8,30,4.6,879,3,4.6
963,38.500 ₫,0,4,64,4.5,586,0,3.3
964,66.800 ₫,0,55,287,4.5,1126,1,4.4
965,13.500 ₫,0,1,63,4.2,1331,3,5
966,71.250 ₫,-5%,1,24,4.8,206,2,5
967,26.000 ₫,0,8,36,4.2,512,3,3.4
968,0,0,35,123,4.7,479232,10,4.5
969,622.000 ₫,-30%,403,69,4.7,479232,9,4.6
970,15.660.000 ₫,-13%,10,1260,4.9,2969,1,5
971,319.000 ₫,0,12,166,4.9,4505,2,4.7
972,3.200.000 ₫,0,43,23,4.7,11980,4,4.9
973,649.000 ₫,-35%,187,510,4.7,1536,2,0
974,460.000 ₫,0,430,993,4.6,275,3,5
975,1.299.000 ₫,-17%,4,39,4.7,479232,10,4.2
976,1.020.000 ₫,-36%,439,3004,4.2,119,1,0
977,219.000 ₫,0,138,582,4.7,479232,8,4.8
978,0,0,110,491,4.5,39,1,0
